azure.com-azsadmin-containers-2015-12-01-preview-swagger.yaml,4.0,0.0
azure.com-azsadmin-DelegatedProvider-2015-11-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-DelegatedProviderOffer-2015-11-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-Deployment-2019-01-01-swagger.yaml,1.0,0.0
azure.com-azsadmin-DirectoryTenant-2015-11-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-DiskMigrationJobs-2018-07-30-preview-swagger.yaml,3.0,0.0
azure.com-azsadmin-Disks-2018-07-30-preview-swagger.yaml,2.0,0.0
azure.com-azsadmin-DownloadedProduct-2016-01-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-Drive-2019-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-EdgeGateway-2016-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-EdgeGatewayPool-2016-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-Fabric-2016-05-01-swagger.yaml,1.0,0.0
azure.com-azsadmin-FabricLocation-2016-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-farms-2015-12-01-preview-swagger.yaml,6.0,0.0
azure.com-azsadmin-FileContainer-2019-01-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-FileShare-2016-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-Gallery-2015-04-01-swagger.yaml,1.0,0.0
azure.com-azsadmin-GalleryItem-2015-04-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-InfraRole-2016-05-01-swagger.yaml,3.0,0.0
azure.com-azsadmin-InfraRoleInstance-2016-05-01-swagger.yaml,6.0,0.0
azure.com-azsadmin-InfrastructureInsights-2016-05-01-swagger.yaml,1.0,0.0
azure.com-azsadmin-IpPool-2016-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-KeyVault-2017-02-01-preview-swagger.yaml,1.0,0.0
azure.com-azsadmin-LoadBalancers-2015-06-15-swagger.yaml,1.0,0.0
azure.com-azsadmin-Location-2015-11-01-swagger.yaml,3.0,0.0
azure.com-azsadmin-LogicalNetwork-2016-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-LogicalSubnet-2016-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-MacAddressPool-2016-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-Manifest-2015-11-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-Network-2015-06-15-swagger.yaml,5.0,0.0
azure.com-azsadmin-NetworkOperationResults-2016-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-Offer-2015-11-01-swagger.yaml,3.0,0.0
azure.com-azsadmin-OfferDelegation-2015-11-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-Operations-2016-05-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-Plan-2015-11-01-swagger.yaml,5.0,0.0
azure.com-azsadmin-PlatformImages-2015-12-01-preview-swagger.yaml,2.0,0.0
azure.com-azsadmin-Product-2016-01-01-swagger.yaml,3.0,0.0
azure.com-azsadmin-ProductDeployment-2019-01-01-swagger.yaml,8.0,0.0
azure.com-azsadmin-ProductPackage-2019-01-01-swagger.yaml,2.0,0.0
azure.com-azsadmin-ProductSecret-2019-01-01-swagger.yaml,4.0,0.0
