amazonaws.com-runtime.lex-2016-11-28-openapi.yaml,1.0,0.0,1.0,1.0,1.0,1.0,0.75
amazonaws.com-runtime.sagemaker-2017-05-13-openapi.yaml,1.0,0.0,1.0,1.0,1.0,1.0,1.0
amazonaws.com-s3-2006-03-01-openapi.yaml,1.0,0.022727273,1.0,0.97727275,1.0,1.0,1.0
amazonaws.com-s3control-2018-08-20-openapi.yaml,1.0,0.7,1.0,1.0,1.0,0.0,1.0
amazonaws.com-sagemaker-2017-07-24-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-sagemaker-a2i-runtime-2019-11-07-openapi.yaml,1.0,0.5,1.0,1.0,1.0,1.0,1.0
amazonaws.com-savingsplans-2019-06-28-openapi.yaml,1.0,0.0,1.0,0.875,1.0,1.0,1.0
amazonaws.com-schemas-2019-12-02-openapi.yaml,1.0,0.29411766,1.0,1.0,1.0,0.11764706,1.0
amazonaws.com-sdb-2009-04-15-openapi.yaml,1.0,0.0,1.0,0.3,1.0,1.0,1.0
amazonaws.com-secretsmanager-2017-10-17-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-securityhub-2018-10-26-openapi.yaml,1.0,0.6666667,1.0,0.72727275,1.0,1.0,1.0
amazonaws.com-serverlessrepo-2017-09-08-openapi.yaml,1.0,0.1,1.0,1.0,1.0,1.0,1.0
amazonaws.com-service-quotas-2019-06-24-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-servicecatalog-2015-12-10-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-servicediscovery-2017-03-14-openapi.yaml,0.0,0.0,1.0,0.0,1.0,0.0,1.0
amazonaws.com-sesv2-2019-09-27-openapi.yaml,1.0,0.35897437,1.0,0.74358976,1.0,0.0,1.0
amazonaws.com-shield-2016-06-02-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-signer-2017-08-25-openapi.yaml,1.0,0.375,1.0,1.0,1.0,1.0,1.0
amazonaws.com-sms-voice-2018-09-05-openapi.yaml,1.0,0.4,1.0,1.0,1.0,0.0,1.0
amazonaws.com-snowball-2016-06-30-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-sns-2010-03-31-openapi.yaml,1.0,0.0,1.0,0.6363636,1.0,1.0,1.0
amazonaws.com-sqs-2012-11-05-openapi.yaml,1.0,0.0,1.0,0.6756757,1.0,1.0,1.0
amazonaws.com-ssm-2014-11-06-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-sso-2019-06-10-openapi.yaml,0.0,1.0,1.0,1.0,1.0,1.0,1.0
amazonaws.com-sso-oidc-2019-06-10-openapi.yaml,0.6666667,1.0,1.0,1.0,1.0,1.0,1.0
amazonaws.com-states-2016-11-23-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-storagegateway-2013-06-30-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-streams.dynamodb-2012-08-10-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-sts-2011-06-15-openapi.yaml,1.0,0.0,1.0,0.5,1.0,1.0,1.0
amazonaws.com-support-2013-04-15-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-swf-2012-01-25-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-synthetics-2017-10-11-openapi.yaml,1.0,0.8,1.0,1.0,1.0,1.0,1.0
amazonaws.com-textract-2018-06-27-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-transcribe-2017-10-26-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-transfer-2018-11-05-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-translate-2017-07-01-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-waf-2015-08-24-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-waf-regional-2016-11-28-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-wafv2-2019-07-29-openapi.yaml,0.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-workdocs-2016-05-01-openapi.yaml,1.0,0.1923077,1.0,1.0,0.0,0.0,1.0
amazonaws.com-worklink-2018-09-25-openapi.yaml,1.0,0.0,1.0,0.73333335,1.0,1.0,1.0
amazonaws.com-workmail-2017-10-01-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-workmailmessageflow-2019-05-01-openapi.yaml,1.0,0.0,1.0,1.0,1.0,1.0,1.0
amazonaws.com-workspaces-2015-04-08-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
amazonaws.com-xray-2016-04-12-openapi.yaml,1.0,0.0,1.0,0.5,1.0,1.0,1.0
api.gov.uk-vehicle-enquiry-1.1.0-openapi.yaml,1.0,1.0,1.0,1.0,1.0,0.0,1.0
api2pdf.com-1.0.0-openapi.yaml,1.0,1.0,1.0,1.0,1.0,1.0,1.0
autodealerdata.com-0.1-openapi.yaml,1.0,0.0,1.0,0.41666666,1.0,1.0,1.0
bbc.com-1.0.0-openapi.yaml,0.84,1.0,1.0,1.0,1.0,0.64,0.84
bbci.co.uk-1.0-openapi.yaml,1.0,1.0,0.96666664,0.96666664,1.0,1.0,1.0
bclaws.ca-bclaws-1.0.0-openapi.yaml,1.0,0.0,1.0,1.0,1.0,1.0,1.0
bikewise.org-v2-openapi.yaml,1.0,1.0,1.0,1.0,1.0,0.0,1.0
bintable.com-1.0.0-oas3-openapi.yaml,1.0,1.0,1.0,1.0,1.0,1.0,1.0
box.com-2.0-openapi.yaml,0.16346154,1.0,1.0,0.9807692,1.0,1.0,1.0
brex.io-1.0.0-openapi.yaml,1.0,0.7083333,1.0,1.0,0.0,0.0,1.0
bunq.com-1.0-openapi.yaml,1.0,0.039647575,1.0,0.99559474,0.98678416,1.0,1.0
canada-holidays.ca-1.0-openapi.yaml,1.0,0.6,1.0,1.0,0.0,0.0,1.0
chompthis.com-1.0.0-oas3-openapi.yaml,1.0,1.0,0.0,1.0,1.0,1.0,1.0
configcat.com-v1-openapi.yaml,1.0,0.2,1.0,1.0,1.0,0.0,1.0
covid19-api.com-1.0.1-openapi.yaml,1.0,1.0,1.0,1.0,1.0,1.0,1.0
cpy.re-peertube-1.3.1-openapi.yaml,1.0,0.8703704,1.0,0.962963,1.0,1.0,1.0
datumbox.com-1.0-openapi.yaml,1.0,0.0,0.0,0.9285714,1.0,1.0,1.0
departureboard.io-2.0-openapi.yaml,1.0,0.0,1.0,0.0,1.0,1.0,1.0
exchangerate-api.com-4-openapi.yaml,0.0,1.0,1.0,1.0,1.0,1.0,1.0
extendsclass.com-json-storage-0.1-openapi.yaml,1.0,1.0,1.0,1.0,1.0,1.0,1.0
extpose.com-1.0.0-openapi.yaml,1.0,1.0,1.0,1.0,1.0,1.0,1.0
